0 -1 [[2, 8, 7], [1, 3, 6], [0, 4, 5]]
72339 55083 [[7, 4, 2], [8, 0, 1], [5, 6, 3]]
72340 55084 [[8, 7, 2], [5, 4, 1], [6, 3, 0]]
72341 55085 [[4, 8, 2], [7, 0, 1], [5, 6, 3]]
72342 55085 [[4, 8, 2], [5, 7, 1], [0, 6, 3]]
72343 55086 [[8, 7, 2], [6, 0, 1], [4, 5, 3]]
72344 55087 [[8, 7, 0], [4, 6, 2], [5, 3, 1]]
72345 55088 [[0, 8, 1], [6, 2, 7], [4, 5, 3]]
72346 55089 [[8, 7, 2], [6, 1, 3], [4, 5, 0]]
72347 55090 [[1, 7, 2], [8, 6, 3], [4, 5, 0]]
72348 55091 [[1, 6, 7], [4, 8, 2], [0, 5, 3]]
72349 55093 [[1, 6, 7], [8, 5, 2], [0, 4, 3]]
72350 55094 [[4, 8, 1], [6, 0, 7], [5, 3, 2]]
72351 55094 [[4, 8, 1], [5, 6, 7], [0, 3, 2]]
72352 55095 [[0, 6, 1], [8, 4, 7], [5, 3, 2]]
72353 55095 [[8, 6, 1], [5, 4, 7], [0, 3, 2]]
72354 55096 [[8, 6, 1], [4, 7, 2], [5, 3, 0]]
72355 55097 [[8, 6, 1], [4, 3, 7], [0, 5, 2]]
72356 55098 [[0, 4, 8], [2, 7, 1], [5, 6, 3]]
72357 55099 [[4, 8, 1], [2, 0, 3], [5, 7, 6]]
72358 55100 [[2, 4, 1], [5, 8, 7], [0, 6, 3]]
72359 55101 [[4, 8, 1], [6, 0, 7], [2, 5, 3]]
72360 55102 [[4, 8, 1], [2, 0, 6], [5, 3, 7]]
72361 55102 [[4, 8, 0], [2, 6, 1], [5, 3, 7]]
72362 55103 [[4, 8, 1], [5, 0, 2], [6, 3, 7]]
72363 55104 [[4, 8, 0], [5, 7, 1], [6, 2, 3]]
72364 55104 [[4, 8, 1], [5, 7, 3], [6, 2, 0]]
72365 55105 [[0, 4, 1], [5, 8, 7], [6, 2, 3]]
72366 55106 [[2, 1, 7], [8, 0, 4], [5, 6, 3]]
72367 55106 [[2, 1, 7], [8, 4, 3], [5, 6, 0]]
72368 55107 [[2, 4, 0], [8, 7, 1], [5, 6, 3]]
72369 55107 [[2, 4, 1], [8, 7, 3], [5, 6, 0]]
72370 55108 [[2, 4, 1], [8, 6, 7], [0, 5, 3]]
72371 55108 [[2, 4, 1], [8, 6, 7], [5, 3, 0]]
72372 55109 [[8, 2, 1], [5, 0, 4], [6, 3, 7]]
72373 55109 [[8, 2, 0], [5, 4, 1], [6, 3, 7]]
72374 55110 [[0, 2, 1], [8, 5, 7], [6, 4, 3]]
72375 55110 [[8, 2, 1], [6, 5, 7], [0, 4, 3]]
72376 55111 [[8, 2, 0], [5, 7, 1], [6, 4, 3]]
72377 55111 [[8, 2, 1], [5, 7, 3], [6, 4, 0]]
72378 55113 [[0, 2, 1], [8, 4, 3], [5, 7, 6]]
72379 55113 [[8, 2, 1], [5, 4, 3], [0, 7, 6]]
72380 55114 [[8, 2, 0], [4, 3, 1], [5, 7, 6]]
72381 55114 [[8, 2, 1], [4, 3, 6], [5, 7, 0]]
72382 55115 [[0, 8, 1], [4, 2, 3], [5, 7, 6]]
72383 55116 [[8, 2, 0], [6, 7, 1], [4, 5, 3]]
72384 55116 [[8, 2, 1], [6, 7, 3], [4, 5, 0]]
72385 55117 [[8, 2, 1], [6, 5, 7], [4, 3, 0]]
72386 55118 [[2, 6, 1], [8, 0, 7], [4, 5, 3]]
72387 55119 [[0, 2, 1], [8, 4, 6], [5, 3, 7]]
72388 55119 [[8, 2, 1], [5, 4, 6], [0, 3, 7]]
72389 55120 [[0, 8, 1], [4, 2, 6], [5, 3, 7]]
72390 55120 [[8, 1, 0], [4, 2, 6], [5, 3, 7]]
72391 55121 [[8, 2, 1], [4, 3, 6], [0, 5, 7]]
72392 55122 [[0, 8, 2], [4, 6, 1], [5, 3, 7]]
72393 55122 [[8, 6, 2], [4, 0, 1], [5, 3, 7]]
72394 55123 [[7, 8, 3], [1, 0, 4], [5, 2, 6]]
72395 55124 [[1, 7, 3], [5, 8, 4], [2, 6, 0]]
72396 55124 [[1, 7, 3], [5, 0, 4], [2, 8, 6]]
72397 55125 [[8, 1, 3], [7, 0, 4], [5, 2, 6]]
72398 55125 [[8, 1, 3], [5, 7, 4], [0, 2, 6]]
72399 55126 [[1, 3, 4], [8, 7, 6], [5, 2, 0]]
72400 55127 [[0, 7, 3], [1, 2, 4], [8, 5, 6]]
72401 55128 [[1, 7, 3], [4, 0, 6], [8, 5, 2]]
72402 55128 [[0, 7, 3], [1, 4, 6], [8, 5, 2]]
72403 55129 [[0, 7, 3], [1, 8, 6], [5, 4, 2]]
72404 55129 [[1, 7, 3], [5, 8, 6], [0, 4, 2]]
72405 55130 [[1, 7, 0], [8, 6, 3], [5, 4, 2]]
72406 55130 [[1, 7, 3], [8, 6, 2], [5, 4, 0]]
72407 55131 [[0, 1, 3], [8, 7, 6], [5, 4, 2]]
72408 55131 [[1, 3, 0], [8, 7, 6], [5, 4, 2]]
72409 55132 [[1, 4, 7], [5, 0, 8], [2, 6, 3]]
72410 55132 [[1, 4, 0], [5, 8, 7], [2, 6, 3]]
72411 55133 [[0, 4, 7], [1, 5, 3], [2, 8, 6]]
72412 55133 [[1, 4, 7], [2, 5, 3], [0, 8, 6]]
72413 55134 [[1, 4, 0], [5, 3, 7], [2, 8, 6]]
72414 55134 [[1, 4, 7], [5, 3, 6], [2, 8, 0]]
72415 55135 [[1, 7, 0], [5, 4, 3], [2, 8, 6]]
72416 55136 [[0, 3, 4], [1, 8, 7], [5, 2, 6]]
72417 55136 [[1, 3, 4], [5, 8, 7], [0, 2, 6]]
72418 55137 [[1, 3, 4], [8, 2, 7], [0, 5, 6]]
72419 55137 [[1, 3, 4], [8, 2, 7], [5, 6, 0]]
72420 55138 [[0, 4, 7], [1, 3, 6], [8, 5, 2]]
72421 55139 [[0, 4, 7], [1, 8, 6], [5, 3, 2]]
72422 55139 [[1, 4, 7], [5, 8, 6], [0, 3, 2]]
72423 55140 [[1, 4, 0], [2, 3, 7], [8, 5, 6]]
72424 55142 [[1, 4, 7], [2, 5, 3], [8, 6, 0]]
72425 55143 [[0, 4, 8], [3, 7, 1], [5, 2, 6]]
72426 55144 [[4, 8, 1], [3, 7, 6], [0, 5, 2]]
72427 55144 [[4, 8, 1], [3, 0, 6], [5, 7, 2]]
72428 55145 [[3, 4, 1], [5, 8, 7], [0, 2, 6]]
72429 55146 [[4, 8, 1], [5, 0, 3], [2, 6, 7]]
72430 55146 [[4, 8, 0], [5, 3, 1], [2, 6, 7]]
72431 55147 [[4, 8, 0], [5, 7, 1], [2, 3, 6]]
72432 55147 [[4, 8, 1], [5, 7, 6], [2, 3, 0]]
72433 55148 [[0, 4, 1], [5, 8, 7], [2, 3, 6]]
72434 55149 [[3, 4, 1], [8, 7, 6], [5, 2, 0]]
72435 55150 [[3, 4, 1], [8, 2, 7], [5, 6, 0]]
72436 55151 [[0, 8, 1], [3, 6, 7], [4, 5, 2]]
72437 55151 [[8, 6, 1], [3, 0, 7], [4, 5, 2]]
72438 55152 [[0, 1, 7], [8, 5, 6], [3, 4, 2]]
72439 55153 [[8, 1, 0], [3, 5, 7], [4, 2, 6]]
72440 55154 [[1, 7, 6], [8, 0, 4], [5, 3, 2]]
72441 55154 [[1, 7, 6], [8, 4, 2], [5, 3, 0]]
72442 55155 [[8, 1, 0], [5, 6, 7], [3, 4, 2]]
72443 55155 [[8, 1, 7], [5, 6, 2], [3, 4, 0]]
72444 55156 [[0, 8, 7], [5, 1, 6], [3, 4, 2]]
72445 55156 [[8, 7, 0], [5, 1, 6], [3, 4, 2]]
72446 55157 [[4, 7, 0], [1, 8, 6], [5, 3, 2]]
72447 55158 [[4, 8, 7], [5, 0, 6], [3, 1, 2]]
72448 55160 [[4, 7, 3], [1, 8, 6], [0, 5, 2]]
72449 55160 [[4, 7, 3], [1, 0, 6], [5, 8, 2]]
72450 55161 [[4, 8, 7], [2, 5, 1], [0, 6, 3]]
72451 55162 [[0, 4, 7], [5, 8, 1], [2, 6, 3]]
72452 55162 [[4, 7, 0], [5, 8, 1], [2, 6, 3]]
72453 55163 [[4, 8, 7], [5, 6, 1], [0, 2, 3]]
72454 55163 [[4, 8, 7], [5, 6, 1], [2, 3, 0]]
72455 55164 [[0, 4, 8], [5, 1, 7], [2, 6, 3]]
72456 55164 [[4, 1, 8], [5, 0, 7], [2, 6, 3]]
72457 55165 [[4, 8, 7], [5, 3, 6], [0, 2, 1]]
72458 55166 [[4, 7, 3], [5, 8, 6], [2, 1, 0]]
72459 55167 [[0, 2, 1], [7, 8, 6], [3, 4, 5]]
72460 55168 [[2, 8, 1], [7, 4, 6], [0, 3, 5]]
72461 55169 [[3, 2, 1], [5, 4, 7], [0, 8, 6]]
72462 55170 [[3, 2, 0], [4, 7, 1], [5, 8, 6]]
72463 55170 [[3, 2, 1], [4, 7, 6], [5, 8, 0]]
72464 55172 [[0, 2, 8], [5, 7, 1], [3, 4, 6]]
72465 55173 [[2, 8, 1], [5, 7, 6], [0, 3, 4]]
72466 55173 [[2, 8, 1], [5, 0, 6], [3, 7, 4]]
72467 55174 [[5, 2, 1], [8, 0, 7], [3, 4, 6]]
72468 55174 [[5, 2, 1], [3, 8, 7], [0, 4, 6]]
72469 55175 [[0, 5, 1], [8, 2, 7], [3, 4, 6]]
72470 55175 [[8, 5, 1], [3, 2, 7], [0, 4, 6]]
72471 55176 [[8, 5, 1], [2, 4, 7], [0, 3, 6]]
72472 55176 [[8, 5, 1], [2, 4, 7], [3, 6, 0]]
72473 55178 [[3, 2, 1], [4, 8, 5], [0, 6, 7]]
72474 55179 [[2, 1, 5], [3, 0, 8], [4, 6, 7]]
72475 55179 [[2, 1, 5], [3, 8, 7], [4, 6, 0]]
72476 55180 [[0, 8, 1], [2, 6, 5], [3, 4, 7]]
72477 55182 [[0, 7, 8], [2, 4, 1], [5, 3, 6]]
72478 55182 [[2, 7, 8], [5, 4, 1], [0, 3, 6]]
72479 55184 [[2, 8, 1], [7, 0, 6], [4, 5, 3]]
72480 55185 [[0, 8, 1], [2, 4, 6], [5, 7, 3]]
72481 55185 [[2, 8, 1], [5, 4, 6], [0, 7, 3]]
72482 55186 [[0, 2, 1], [4, 8, 6], [5, 7, 3]]
72483 55187 [[4, 2, 0], [8, 7, 1], [5, 3, 6]]
72484 55187 [[4, 2, 1], [8, 7, 6], [5, 3, 0]]
72485 55189 [[4, 2, 1], [8, 3, 7], [5, 6, 0]]
72486 55190 [[4, 2, 1], [5, 0, 7], [3, 8, 6]]
72487 55192 [[3, 2, 0], [5, 7, 1], [8, 4, 6]]
72488 55192 [[3, 2, 1], [5, 7, 6], [8, 4, 0]]
72489 55193 [[0, 3, 1], [5, 2, 7], [8, 4, 6]]
72490 55194 [[3, 2, 1], [5, 4, 7], [8, 6, 0]]
72491 55195 [[2, 1, 0], [3, 5, 7], [8, 4, 6]]
72492 55195 [[2, 5, 1], [3, 0, 7], [8, 4, 6]]
72493 55196 [[3, 2, 1], [8, 6, 5], [0, 4, 7]]
72494 55197 [[0, 3, 2], [8, 5, 1], [4, 6, 7]]
72495 55197 [[3, 5, 2], [8, 0, 1], [4, 6, 7]]
72496 55198 [[3, 1, 0], [8, 4, 2], [5, 6, 7]]
72497 55198 [[3, 4, 1], [8, 0, 2], [5, 6, 7]]
72498 55199 [[8, 3, 1], [5, 4, 2], [6, 7, 0]]
72499 55199 [[8, 3, 1], [5, 0, 2], [6, 4, 7]]
72500 55200 [[4, 8, 1], [5, 3, 2], [0, 6, 7]]
72501 55201 [[4, 8, 3], [5, 2, 1], [0, 6, 7]]
72502 55202 [[0, 3, 1], [8, 5, 4], [2, 6, 7]]
72503 55202 [[8, 3, 1], [2, 5, 4], [0, 6, 7]]
72504 55203 [[0, 8, 1], [5, 3, 4], [2, 6, 7]]
72505 55203 [[8, 1, 0], [5, 3, 4], [2, 6, 7]]
72506 55204 [[8, 3, 1], [5, 6, 4], [0, 2, 7]]
72507 55205 [[3, 1, 7], [2, 8, 5], [0, 4, 6]]
72508 55206 [[3, 1, 7], [8, 4, 5], [0, 2, 6]]
72509 55206 [[3, 1, 7], [8, 4, 5], [2, 6, 0]]
72510 55207 [[3, 5, 1], [8, 7, 6], [0, 2, 4]]
72511 55207 [[3, 5, 1], [8, 0, 6], [2, 7, 4]]
72512 55208 [[3, 5, 1], [4, 0, 7], [8, 2, 6]]
72513 55208 [[0, 5, 1], [3, 4, 7], [8, 2, 6]]
72514 55209 [[3, 5, 1], [8, 0, 4], [2, 6, 7]]
72515 55209 [[3, 5, 0], [8, 4, 1], [2, 6, 7]]
72516 55210 [[3, 1, 5], [8, 2, 7], [4, 6, 0]]
72517 55211 [[8, 3, 1], [4, 0, 2], [6, 7, 5]]
72518 55211 [[8, 3, 0], [4, 2, 1], [6, 7, 5]]
72519 55212 [[0, 3, 1], [8, 4, 5], [6, 2, 7]]
72520 55212 [[8, 3, 1], [6, 4, 5], [0, 2, 7]]
72521 55213 [[8, 3, 0], [4, 5, 1], [6, 2, 7]]
72522 55213 [[8, 3, 1], [4, 5, 7], [6, 2, 0]]
72523 55214 [[0, 8, 1], [4, 3, 5], [6, 2, 7]]
72524 55214 [[8, 1, 0], [4, 3, 5], [6, 2, 7]]
72525 55215 [[8, 3, 1], [6, 5, 7], [2, 4, 0]]
72526 55216 [[0, 8, 1], [6, 3, 5], [2, 4, 7]]
72527 55216 [[8, 1, 0], [6, 3, 5], [2, 4, 7]]
72528 55217 [[8, 3, 1], [6, 4, 5], [2, 7, 0]]
72529 55218 [[3, 1, 0], [8, 6, 5], [2, 4, 7]]
72530 55218 [[3, 6, 1], [8, 0, 5], [2, 4, 7]]
72531 55219 [[0, 2, 3], [5, 8, 1], [4, 6, 7]]
72532 55220 [[2, 8, 3], [5, 6, 1], [0, 4, 7]]
72533 55220 [[2, 8, 3], [5, 6, 1], [4, 7, 0]]
72534 55221 [[5, 3, 0], [8, 2, 1], [4, 6, 7]]
72535 55221 [[5, 2, 3], [8, 0, 1], [4, 6, 7]]
72536 55222 [[8, 5, 3], [4, 2, 1], [6, 7, 0]]
72537 55222 [[8, 5, 3], [4, 0, 1], [6, 2, 7]]
72538 55223 [[0, 5, 8], [3, 7, 1], [2, 4, 6]]
72539 55223 [[5, 7, 8], [3, 0, 1], [2, 4, 6]]
72540 55224 [[5, 8, 1], [3, 7, 6], [0, 2, 4]]
72541 55224 [[5, 8, 1], [3, 0, 6], [2, 7, 4]]
72542 55225 [[5, 1, 7], [3, 0, 8], [2, 4, 6]]
72543 55225 [[5, 1, 7], [3, 8, 6], [2, 4, 0]]
72544 55226 [[5, 8, 1], [4, 0, 7], [3, 2, 6]]
72545 55226 [[0, 8, 1], [5, 4, 7], [3, 2, 6]]
72546 55227 [[5, 8, 1], [3, 0, 4], [2, 6, 7]]
72547 55227 [[5, 8, 0], [3, 4, 1], [2, 6, 7]]
72548 55229 [[5, 8, 1], [4, 2, 7], [0, 3, 6]]
72549 55230 [[5, 8, 0], [2, 7, 1], [4, 3, 6]]
72550 55230 [[5, 8, 1], [2, 7, 6], [4, 3, 0]]
72551 55231 [[0, 5, 1], [2, 8, 7], [4, 3, 6]]
72552 55232 [[0, 8, 1], [3, 6, 7], [5, 2, 4]]
72553 55232 [[8, 6, 1], [3, 0, 7], [5, 2, 4]]
72554 55233 [[1, 7, 6], [8, 0, 3], [5, 2, 4]]
72555 55233 [[1, 7, 6], [8, 3, 4], [5, 2, 0]]
72556 55234 [[1, 3, 7], [5, 8, 6], [0, 2, 4]]
72557 55235 [[1, 3, 0], [8, 6, 7], [5, 2, 4]]
72558 55235 [[1, 3, 7], [8, 6, 4], [5, 2, 0]]
72559 55236 [[1, 3, 7], [8, 2, 6], [5, 4, 0]]
72560 55237 [[5, 8, 1], [6, 0, 7], [2, 3, 4]]
72561 55237 [[5, 8, 1], [2, 6, 7], [0, 3, 4]]
72562 55239 [[8, 6, 1], [5, 7, 4], [2, 3, 0]]
72563 55240 [[8, 6, 1], [5, 3, 7], [0, 2, 4]]
72564 55241 [[5, 8, 0], [1, 6, 7], [2, 3, 4]]
72565 55241 [[5, 8, 7], [1, 6, 4], [2, 3, 0]]
72566 55242 [[5, 7, 0], [1, 8, 6], [2, 3, 4]]
72567 55245 [[5, 7, 3], [1, 4, 8], [0, 2, 6]]
72568 55245 [[5, 7, 3], [1, 4, 8], [2, 6, 0]]
72569 55246 [[5, 7, 3], [1, 0, 6], [2, 8, 4]]
72570 55247 [[5, 8, 0], [4, 3, 7], [1, 2, 6]]
72571 55247 [[5, 8, 7], [4, 3, 6], [1, 2, 0]]
72572 55248 [[0, 5, 7], [4, 8, 3], [1, 2, 6]]
72573 55248 [[5, 7, 0], [4, 8, 3], [1, 2, 6]]
72574 55250 [[5, 7, 0], [1, 8, 4], [2, 6, 3]]
72575 55251 [[5, 8, 7], [1, 6, 4], [0, 2, 3]]
72576 55252 [[0, 5, 8], [1, 4, 7], [2, 6, 3]]
72577 55252 [[5, 4, 8], [1, 0, 7], [2, 6, 3]]
72578 55253 [[8, 7, 0], [5, 2, 3], [4, 1, 6]]
72579 55253 [[8, 2, 7], [5, 0, 3], [4, 1, 6]]
72580 55255 [[5, 7, 3], [2, 0, 8], [4, 1, 6]]
72581 55255 [[5, 7, 3], [2, 8, 6], [4, 1, 0]]
72582 55256 [[1, 7, 4], [8, 0, 5], [2, 6, 3]]
72583 55256 [[1, 7, 4], [8, 5, 3], [2, 6, 0]]
72584 55258 [[0, 7, 4], [8, 5, 1], [2, 6, 3]]
72585 55259 [[0, 8, 4], [5, 7, 1], [2, 6, 3]]
72586 55260 [[8, 7, 4], [5, 6, 1], [0, 2, 3]]
72587 55261 [[8, 1, 0], [6, 4, 7], [5, 2, 3]]
72588 55261 [[8, 1, 7], [6, 4, 3], [5, 2, 0]]
72589 55262 [[0, 8, 7], [6, 1, 4], [5, 2, 3]]
72590 55262 [[8, 7, 0], [6, 1, 4], [5, 2, 3]]
72591 55263 [[8, 1, 7], [6, 2, 4], [5, 3, 0]]
72592 55264 [[1, 7, 0], [8, 6, 4], [5, 2, 3]]
72593 55264 [[1, 6, 7], [8, 0, 4], [5, 2, 3]]
72594 55265 [[5, 8, 0], [4, 7, 1], [2, 6, 3]]
72595 55265 [[5, 8, 1], [4, 7, 3], [2, 6, 0]]
72596 55266 [[0, 5, 1], [4, 8, 7], [2, 6, 3]]
72597 55266 [[5, 1, 0], [4, 8, 7], [2, 6, 3]]
72598 55267 [[5, 8, 1], [4, 6, 7], [0, 2, 3]]
72599 55267 [[5, 8, 1], [4, 6, 7], [2, 3, 0]]
72600 55268 [[5, 8, 1], [2, 4, 7], [6, 3, 0]]
72601 55268 [[5, 8, 1], [2, 0, 7], [6, 4, 3]]
72602 55269 [[4, 5, 1], [8, 0, 7], [2, 6, 3]]
72603 55270 [[8, 4, 1], [2, 5, 7], [6, 3, 0]]
72604 55270 [[8, 4, 1], [2, 0, 7], [6, 5, 3]]
72605 55271 [[8, 4, 1], [5, 7, 3], [0, 2, 6]]
72606 55271 [[8, 4, 1], [5, 0, 3], [2, 7, 6]]
72607 55272 [[8, 4, 1], [6, 0, 7], [5, 2, 3]]
72608 55272 [[0, 4, 1], [8, 6, 7], [5, 2, 3]]
72609 55273 [[8, 4, 1], [5, 0, 6], [2, 3, 7]]
72610 55273 [[8, 4, 0], [5, 6, 1], [2, 3, 7]]
72611 55274 [[7, 3, 5], [1, 0, 8], [2, 4, 6]]
72612 55274 [[7, 3, 5], [1, 8, 6], [2, 4, 0]]
72613 55275 [[0, 8, 3], [7, 1, 5], [2, 4, 6]]
72614 55275 [[7, 8, 3], [2, 1, 5], [0, 4, 6]]
72615 55276 [[7, 8, 0], [1, 5, 3], [2, 4, 6]]
72616 55276 [[7, 8, 3], [1, 5, 6], [2, 4, 0]]
72617 55277 [[7, 8, 3], [1, 4, 5], [0, 2, 6]]
72618 55277 [[7, 8, 3], [1, 4, 5], [2, 6, 0]]
72619 55278 [[0, 7, 3], [1, 2, 5], [4, 8, 6]]
72620 55278 [[1, 7, 3], [4, 2, 5], [0, 8, 6]]
72621 55280 [[0, 1, 3], [2, 7, 5], [4, 8, 6]]
72622 55280 [[1, 3, 0], [2, 7, 5], [4, 8, 6]]
72623 55281 [[8, 1, 0], [7, 5, 3], [2, 4, 6]]
72624 55281 [[8, 1, 3], [7, 5, 6], [2, 4, 0]]
72625 55282 [[8, 3, 0], [7, 1, 5], [2, 4, 6]]
72626 55283 [[8, 1, 3], [7, 4, 5], [0, 2, 6]]
72627 55283 [[8, 1, 3], [7, 4, 5], [2, 6, 0]]
72628 55284 [[1, 3, 5], [8, 7, 6], [0, 2, 4]]
72629 55284 [[1, 3, 5], [8, 0, 6], [2, 7, 4]]
72630 55285 [[1, 7, 3], [4, 5, 6], [8, 2, 0]]
72631 55286 [[0, 1, 3], [4, 7, 5], [8, 2, 6]]
72632 55286 [[1, 3, 0], [4, 7, 5], [8, 2, 6]]
72633 55287 [[1, 7, 3], [4, 2, 5], [8, 6, 0]]
72634 55288 [[7, 3, 0], [1, 4, 5], [8, 2, 6]]
72635 55288 [[7, 4, 3], [1, 0, 5], [8, 2, 6]]
72636 55289 [[0, 7, 3], [1, 8, 4], [2, 6, 5]]
72637 55289 [[1, 7, 3], [2, 8, 4], [0, 6, 5]]
72638 55290 [[0, 1, 3], [8, 7, 4], [2, 6, 5]]
72639 55290 [[1, 3, 0], [8, 7, 4], [2, 6, 5]]
72640 55291 [[1, 7, 3], [8, 6, 4], [0, 2, 5]]
72641 55292 [[1, 4, 7], [8, 0, 3], [2, 6, 5]]
72642 55293 [[7, 3, 0], [1, 8, 6], [2, 5, 4]]
72643 55293 [[7, 8, 3], [1, 0, 6], [2, 5, 4]]
72644 55294 [[1, 7, 3], [2, 8, 6], [5, 4, 0]]
72645 55295 [[8, 1, 3], [7, 0, 6], [2, 5, 4]]
72646 55295 [[8, 1, 3], [2, 7, 6], [0, 5, 4]]
72647 55296 [[1, 3, 6], [8, 0, 7], [2, 5, 4]]
72648 55296 [[1, 3, 6], [8, 7, 4], [2, 5, 0]]
72649 55297 [[0, 1, 7], [2, 5, 8], [4, 6, 3]]
72650 55297 [[1, 7, 0], [2, 5, 8], [4, 6, 3]]
72651 55298 [[1, 5, 7], [2, 6, 8], [0, 4, 3]]
72652 55298 [[1, 5, 7], [2, 6, 8], [4, 3, 0]]
72653 55299 [[0, 1, 5], [2, 8, 7], [4, 6, 3]]
72654 55300 [[0, 1, 5], [2, 3, 7], [4, 8, 6]]
72655 55300 [[1, 3, 5], [2, 0, 7], [4, 8, 6]]
72656 55301 [[1, 5, 7], [2, 3, 6], [0, 4, 8]]
72657 55302 [[8, 1, 0], [3, 7, 5], [2, 4, 6]]
72658 55302 [[8, 1, 5], [3, 7, 6], [2, 4, 0]]
72659 55303 [[8, 1, 5], [3, 4, 7], [0, 2, 6]]
72660 55303 [[8, 1, 5], [3, 4, 7], [2, 6, 0]]
72661 55304 [[3, 5, 0], [1, 8, 7], [2, 4, 6]]
72662 55305 [[1, 3, 5], [2, 8, 7], [4, 6, 0]]
72663 55306 [[1, 3, 5], [4, 0, 7], [8, 2, 6]]
72664 55306 [[0, 3, 5], [1, 4, 7], [8, 2, 6]]
72665 55307 [[1, 3, 5], [8, 0, 4], [2, 6, 7]]
72666 55307 [[1, 3, 0], [8, 4, 5], [2, 6, 7]]
72667 55308 [[1, 5, 0], [3, 6, 7], [8, 2, 4]]
72668 55308 [[1, 5, 7], [3, 6, 4], [8, 2, 0]]
72669 55309 [[1, 5, 7], [3, 2, 6], [0, 8, 4]]
72670 55309 [[1, 5, 7], [3, 2, 6], [8, 4, 0]]
72671 55310 [[5, 7, 0], [1, 3, 6], [8, 2, 4]]
72672 55311 [[1, 5, 7], [2, 8, 6], [3, 4, 0]]
72673 55311 [[1, 5, 7], [2, 0, 6], [3, 8, 4]]
72674 55312 [[0, 1, 5], [8, 6, 7], [2, 3, 4]]
72675 55313 [[0, 1, 5], [4, 3, 7], [8, 2, 6]]
72676 55314 [[1, 5, 7], [4, 3, 6], [0, 8, 2]]
72677 55314 [[1, 5, 7], [4, 0, 6], [8, 3, 2]]
72678 55315 [[1, 5, 7], [4, 0, 2], [8, 6, 3]]
72679 55316 [[5, 7, 3], [1, 0, 4], [8, 2, 6]]
72680 55316 [[5, 7, 3], [1, 4, 6], [8, 2, 0]]
72681 55317 [[5, 4, 0], [1, 3, 7], [8, 2, 6]]
72682 55317 [[5, 4, 7], [1, 3, 6], [8, 2, 0]]
72683 55318 [[1, 5, 7], [2, 8, 4], [6, 3, 0]]
72684 55318 [[1, 5, 7], [2, 0, 4], [6, 8, 3]]
72685 55319 [[1, 5, 7], [6, 0, 4], [8, 2, 3]]
72686 55319 [[0, 5, 7], [1, 6, 4], [8, 2, 3]]
72687 55320 [[8, 1, 5], [2, 4, 7], [0, 6, 3]]
72688 55321 [[0, 4, 5], [1, 8, 7], [2, 6, 3]]
72689 55321 [[1, 4, 5], [2, 8, 7], [0, 6, 3]]
72690 55322 [[1, 4, 0], [8, 7, 5], [2, 6, 3]]
72691 55322 [[1, 4, 5], [8, 7, 3], [2, 6, 0]]
72692 55323 [[1, 4, 5], [8, 6, 7], [0, 2, 3]]
72693 55323 [[1, 4, 5], [8, 6, 7], [2, 3, 0]]
72694 55324 [[5, 2, 8], [4, 7, 1], [0, 6, 3]]
72695 55325 [[2, 7, 8], [5, 1, 3], [4, 6, 0]]
72696 55326 [[2, 7, 8], [5, 6, 1], [0, 4, 3]]
72697 55326 [[2, 7, 8], [5, 6, 1], [4, 3, 0]]
72698 55327 [[2, 8, 1], [7, 0, 3], [5, 4, 6]]
72699 55328 [[2, 8, 1], [4, 5, 3], [0, 7, 6]]
72700 55329 [[2, 8, 0], [5, 3, 1], [4, 7, 6]]
72701 55329 [[2, 8, 1], [5, 3, 6], [4, 7, 0]]
72702 55330 [[0, 2, 1], [5, 8, 3], [4, 7, 6]]
72703 55330 [[2, 1, 0], [5, 8, 3], [4, 7, 6]]
72704 55331 [[5, 2, 1], [4, 8, 7], [6, 3, 0]]
72705 55331 [[5, 2, 1], [4, 0, 7], [6, 8, 3]]
72706 55332 [[2, 1, 7], [4, 5, 8], [0, 6, 3]]
72707 55333 [[2, 1, 7], [5, 6, 8], [0, 4, 3]]
72708 55334 [[2, 8, 0], [6, 7, 1], [5, 4, 3]]
72709 55334 [[2, 8, 1], [6, 7, 3], [5, 4, 0]]
72710 55335 [[0, 2, 1], [6, 8, 7], [5, 4, 3]]
72711 55335 [[2, 1, 0], [6, 8, 7], [5, 4, 3]]
72712 55336 [[2, 8, 1], [6, 4, 7], [5, 3, 0]]
72713 55337 [[8, 6, 1], [2, 0, 7], [5, 4, 3]]
72714 55338 [[0, 2, 1], [5, 8, 6], [4, 3, 7]]
72715 55339 [[2, 8, 1], [5, 3, 6], [0, 4, 7]]
72716 55340 [[0, 8, 1], [2, 4, 5], [6, 3, 7]]
72717 55340 [[2, 8, 1], [6, 4, 5], [0, 3, 7]]
72718 55341 [[0, 2, 1], [4, 8, 5], [6, 3, 7]]
72719 55343 [[0, 2, 8], [4, 7, 1], [6, 5, 3]]
72720 55343 [[2, 7, 8], [4, 0, 1], [6, 5, 3]]
72721 55344 [[2, 8, 1], [4, 7, 3], [0, 6, 5]]
72722 55345 [[4, 2, 1], [8, 0, 7], [6, 5, 3]]
72723 55345 [[4, 2, 1], [6, 8, 7], [0, 5, 3]]
72724 55346 [[2, 1, 7], [4, 0, 8], [6, 5, 3]]
72725 55346 [[2, 1, 7], [4, 8, 3], [6, 5, 0]]
